v1,v2,category
ham,"안녕하세요, 서울대학교입니다. 이번 학기 입학식 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 행정안전부입니다. 재산세 납부 안내드립니다. 문의: 031-8041-8765",기관
ham,"안녕하세요, 국세청입니다. 취업 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 부산대학교입니다. 이번 학기 신입생 오리엔테이션 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 카카오입니다. 비용 정산 안내드립니다. 49901원을 514-5227-123로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 고려대학교입니다. 이번 학기 졸업식 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 보건복지부입니다. 종합소득세 신고 안내드립니다. 문의: 031-8041-1541",기관
ham,"안녕하세요, 한국공학대학교입니다. 블록체인 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 소득세 신고 안내드립니다. 문의: 031-8041-4640",기관
ham,"안녕하세요, 현대자동차입니다. 신제품 발표회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 교육부입니다. 소상공인 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 카카오입니다. 송년회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, SK하이닉스입니다. 워크샵 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 하나은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-1651",기관
ham,"안녕하세요, 한국공학대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-1061",기관
ham,"안녕하세요, 고려대학교입니다. 빅데이터 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 삼성전자입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 부산대학교입니다. 빅데이터 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 현대자동차입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, SK브로드밴드입니다. 인터넷 요금 안내 관련 공지드립니다. 문의: 031-8041-6466",기관
ham,"안녕하세요, 중소벤처기업부입니다. 종합소득세 신고 안내드립니다. 문의: 031-8041-2937",기관
ham,"안녕하세요, 교육부입니다. 재난 관리 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 국세청입니다. 세금 혜택 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, SK하이닉스입니다. 경영전략 회의 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 우리은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-3066",기관
ham,"안녕하세요, 보건복지부입니다. 소상공인 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 삼성전자입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 연세대학교입니다. 이번 학기 학부모 설명회 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 부산대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-1786",기관
ham,"안녕하세요, 고려대학교입니다. IoT 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, SK하이닉스입니다. 송년회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 삼성전자입니다. 비용 정산 안내드립니다. 28120원을 192-8598-437로 보내주시기 바랍니다.",기관
ham,"안녕하세요, SK하이닉스입니다. 비용 정산 안내드립니다. 47361원을 429-7193-540로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 부산대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-1785",기관
ham,"안녕하세요, 서울대학교입니다. 빅데이터 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 하나은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-8866",기관
ham,"안녕하세요, 부산대학교입니다. AI 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 현대자동차입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 교육부입니다. 소상공인 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 국민은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-9739",기관
ham,"안녕하세요, 현대자동차입니다. 신제품 발표회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 교육부입니다. 소득세 신고 안내드립니다. 문의: 031-8041-3583",기관
ham,"안녕하세요, KT입니다. 인터넷 요금 안내 관련 공지드립니다. 문의: 031-8041-7532",기관
ham,"안녕하세요, 카카오입니다. 신제품 발표회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-9818",기관
ham,"안녕하세요, 고려대학교입니다. 이번 학기 입학식 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, LG유플러스입니다. 수도 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 카카오입니다. 비용 정산 안내드립니다. 34867원을 580-2922-129로 보내주시기 바랍니다.",기관
ham,"안녕하세요, SK하이닉스입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 보건복지부입니다. 건강 관리 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 국세청입니다. 교육 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 서울대학교입니다. AI 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 우리은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-3150",기관
ham,"안녕하세요, 삼성전자입니다. 비용 정산 안내드립니다. 21145원을 303-8124-386로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 우리은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-9801",기관
ham,"안녕하세요, SK하이닉스입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 한국전력입니다. 수도 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 현대자동차입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, KT입니다. 전화 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 카카오입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 행정안전부입니다. 부가가치세 환급 안내드립니다. 문의: 031-8041-5595",기관
ham,"안녕하세요, SK하이닉스입니다. 송년회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 한국전력입니다. 수도 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 수자원공사입니다. 전기 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 취업 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 고려대학교입니다. AI 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 삼성전자입니다. 비용 정산 안내드립니다. 11546원을 316-6794-160로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 연세대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-8081",기관
ham,"안녕하세요, LG유플러스입니다. 인터넷 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, LG유플러스입니다. 수도 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 서울대학교입니다. 스마트공장 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 소상공인 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 행정안전부입니다. 종합소득세 신고 안내드립니다. 문의: 031-8041-9847",기관
ham,"안녕하세요, 중소벤처기업부입니다. 부가가치세 환급 안내드립니다. 문의: 031-8041-8575",기관
ham,"안녕하세요, 한국전력입니다. 수도 요금 안내 관련 공지드립니다. 문의: 031-8041-6334",기관
ham,"안녕하세요, LG전자입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 카카오입니다. 신제품 발표회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 현대자동차입니다. 비용 정산 안내드립니다. 12683원을 668-1778-437로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 농협은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-3699",기관
ham,"안녕하세요, 고려대학교입니다. 이번 학기 학부모 설명회 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 하나은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-1137",기관
ham,"안녕하세요, 교육부입니다. 소상공인 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 한국전력입니다. 전화 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 행정안전부입니다. 재산세 납부 안내드립니다. 문의: 031-8041-9861",기관
ham,"안녕하세요, 고려대학교입니다. 이번 학기 학부모 설명회 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 농협은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-5364",기관
ham,"안녕하세요, 카카오입니다. 비용 정산 안내드립니다. 42453원을 101-4048-738로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 국세청입니다. 교통비 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 부산대학교입니다. 이번 학기 입학식 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 우리은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-4298",기관
ham,"안녕하세요, LG유플러스입니다. 케이블 TV 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, SK브로드밴드입니다. 인터넷 요금 안내 관련 공지드립니다. 문의: 031-8041-3091",기관
ham,"안녕하세요, 부산대학교입니다. 이번 학기 신입생 오리엔테이션 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 부산대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-7754",기관
ham,"안녕하세요, 신한은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-8477",기관
ham,"안녕하세요, SK브로드밴드입니다. 수도 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, LG유플러스입니다. 수도 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 카카오입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 한국전력입니다. 케이블 TV 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 국민은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-8491",기관
ham,"안녕하세요, LG전자입니다. 경영전략 회의 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 건강 관리 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 보건복지부입니다. 소상공인 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 현대자동차입니다. 송년회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 삼성전자입니다. 워크샵 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 국세청입니다. 세금 혜택 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 부산대학교입니다. 이번 학기 졸업식 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 행정안전부입니다. 세금 혜택 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 현대자동차입니다. 워크샵 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, LG유플러스입니다. 전화 요금 안내 관련 공지드립니다. 문의: 031-8041-8931",기관
ham,"안녕하세요, 연세대학교입니다. 이번 학기 동아리 활동 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, SK하이닉스입니다. 경영전략 회의 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 현대자동차입니다. 신제품 발표회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 농협은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-6649",기관
ham,"안녕하세요, SK브로드밴드입니다. 인터넷 요금 안내 관련 공지드립니다. 문의: 031-8041-6374",기관
ham,"안녕하세요, 교육부입니다. 취업 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 재산세 납부 안내드립니다. 문의: 031-8041-8024",기관
ham,"안녕하세요, SK하이닉스입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, LG유플러스입니다. 케이블 TV 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 농협은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-9762",기관
ham,"안녕하세요, LG전자입니다. 신제품 발표회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 서울대학교입니다. 이번 학기 졸업식 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 행정안전부입니다. 소상공인 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 고려대학교입니다. 이번 학기 신입생 오리엔테이션 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, LG전자입니다. 비용 정산 안내드립니다. 10877원을 633-6453-823로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 국세청입니다. 취업 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 교육부입니다. 세금 혜택 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 이번 학기 학부모 설명회 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 우리은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-3838",기관
ham,"안녕하세요, 수자원공사입니다. 수도 요금 안내 관련 공지드립니다. 문의: 031-8041-9871",기관
ham,"안녕하세요, 한국공학대학교입니다. 블록체인 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 연세대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-5598",기관
ham,"안녕하세요, 교육부입니다. 소상공인 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 수자원공사입니다. 전기 요금 안내 관련 공지드립니다. 문의: 031-8041-9714",기관
ham,"안녕하세요, 신한은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-3984",기관
ham,"안녕하세요, KT입니다. 전화 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 서울대학교입니다. 이번 학기 학부모 설명회 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. AI 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 서울대학교입니다. 이번 학기 학부모 설명회 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 보건복지부입니다. 연말정산 안내드립니다. 문의: 031-8041-4408",기관
ham,"안녕하세요, 신한은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-6377",기관
ham,"안녕하세요, 연세대학교입니다. 빅데이터 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 보건복지부입니다. 세금 혜택 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 국민은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-2913",기관
ham,"안녕하세요, 한국전력입니다. 케이블 TV 요금 안내 관련 공지드립니다. 문의: 031-8041-7828",기관
ham,"안녕하세요, 현대자동차입니다. 워크샵 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 농협은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-3723",기관
ham,"안녕하세요, LG유플러스입니다. 케이블 TV 요금 안내 관련 공지드립니다. 문의: 031-8041-2435",기관
ham,"안녕하세요, SK하이닉스입니다. 비용 정산 안내드립니다. 17210원을 896-7620-613로 보내주시기 바랍니다.",기관
ham,"안녕하세요, SK브로드밴드입니다. 전기 요금 안내 관련 공지드립니다. 문의: 031-8041-4359",기관
ham,"안녕하세요, 수자원공사입니다. 전기 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 고려대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-7102",기관
ham,"안녕하세요, 부산대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-3615",기관
ham,"안녕하세요, 부산대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-8630",기관
ham,"안녕하세요, SK하이닉스입니다. 비용 정산 안내드립니다. 35700원을 676-7339-316로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 수자원공사입니다. 전화 요금 안내 관련 공지드립니다. 문의: 031-8041-9508",기관
ham,"안녕하세요, 교육부입니다. 긴급 재난 지원금 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 수자원공사입니다. 수도 요금 안내 관련 공지드립니다. 문의: 031-8041-7823",기관
ham,"안녕하세요, 부산대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-2702",기관
ham,"안녕하세요, LG전자입니다. 비용 정산 안내드립니다. 30117원을 533-2989-777로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 연세대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-1248",기관
ham,"안녕하세요, 삼성전자입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, KT입니다. 수도 요금 안내 관련 공지드립니다. 문의: 031-8041-9670",기관
ham,"안녕하세요, 교육부입니다. 건강 관리 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 국민은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-4945",기관
ham,"안녕하세요, 한국공학대학교입니다. IoT 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 국민은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-9797",기관
ham,"안녕하세요, KT입니다. 전기 요금 안내 관련 공지드립니다. 문의: 031-8041-8818",기관
ham,"안녕하세요, SK하이닉스입니다. 송년회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 교육부입니다. 종합소득세 신고 안내드립니다. 문의: 031-8041-8350",기관
ham,"안녕하세요, 연세대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-7059",기관
ham,"안녕하세요, 국민은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-9851",기관
ham,"안녕하세요, 한국공학대학교입니다. AI 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 빅데이터 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 우리은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-4160",기관
ham,"안녕하세요, LG유플러스입니다. 전화 요금 안내 관련 공지드립니다. 문의: 031-8041-5637",기관
ham,"안녕하세요, LG전자입니다. 경영전략 회의 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, SK하이닉스입니다. 비용 정산 안내드립니다. 18483원을 267-7591-611로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 부산대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-2837",기관
ham,"안녕하세요, 고려대학교입니다. 빅데이터 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 행정안전부입니다. 긴급 재난 지원금 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 부산대학교입니다. 이번 학기 입학식 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 서울대학교입니다. 이번 학기 동아리 활동 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 서울대학교입니다. 이번 학기 입학식 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, SK하이닉스입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 삼성전자입니다. 신제품 발표회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 부산대학교입니다. AI 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 농협은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-2422",기관
ham,"안녕하세요, 국세청입니다. 재산세 납부 안내드립니다. 문의: 031-8041-6258",기관
ham,"안녕하세요, 한국전력입니다. 인터넷 요금 안내 관련 공지드립니다. 문의: 031-8041-6161",기관
ham,"안녕하세요, SK브로드밴드입니다. 전기 요금 안내 관련 공지드립니다. 문의: 031-8041-1697",기관
ham,"안녕하세요, LG전자입니다. 비용 정산 안내드립니다. 46766원을 954-1168-898로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 카카오입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 한국전력입니다. 전화 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 부산대학교입니다. 이번 학기 동아리 활동 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 카카오입니다. 신제품 발표회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 이번 학기 입학식 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 하나은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-7417",기관
ham,"안녕하세요, LG전자입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 카카오입니다. 경영전략 회의 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 카카오입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 삼성전자입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 보건복지부입니다. 소득세 신고 안내드립니다. 문의: 031-8041-9359",기관
ham,"안녕하세요, 부산대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-3853",기관
ham,"안녕하세요, 삼성전자입니다. 송년회 관련 공지드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 국세청입니다. 취업 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 삼성전자입니다. 비용 정산 안내드립니다. 28273원을 294-1592-593로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. IoT 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, SK브로드밴드입니다. 인터넷 요금 안내 관련 공지드립니다. 문의: 031-8041-7401",기관
ham,"안녕하세요, 서울대학교입니다. 이번 학기 동아리 활동 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 현대자동차입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, SK브로드밴드입니다. 인터넷 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 현대자동차입니다. 비용 정산 안내드립니다. 34008원을 688-9102-777로 보내주시기 바랍니다.",기관
ham,"안녕하세요, 삼성전자입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 고려대학교입니다. 스마트공장 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 연세대학교입니다. IoT 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 중소벤처기업부입니다. 교육 지원 정책 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, LG전자입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, KT입니다. 전기 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 하나은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-3243",기관
ham,"안녕하세요, 현대자동차입니다. 비용 정산 안내드립니다. 39392원을 992-5198-739로 보내주시기 바랍니다.",기관
ham,"안녕하세요, KT입니다. 전화 요금 안내 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, SK하이닉스입니다. 이번 주 회식 일정 안내드립니다. 참석 부탁드립니다.",기관
ham,"안녕하세요, 고려대학교입니다. IoT 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 농협은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-7889",기관
ham,"안녕하세요, 농협은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-2324",기관
ham,"안녕하세요, 부산대학교입니다. 교육 수료증 발급 관련 안내드립니다. 문의: 031-8041-6898",기관
ham,"안녕하세요, 농협은행입니다. 새로운 서비스 안내드립니다. 문의: 031-8041-5944",기관
ham,"안녕하세요, 서울대학교입니다. 스마트공장 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 연세대학교입니다. AI 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 서울대학교입니다. 이번 학기 동아리 활동 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
ham,"안녕하세요, 한국공학대학교입니다. 스마트공장 교육 일정 안내드립니다. 많은 참여 부탁드립니다.",기관
ham,"안녕하세요, 교육부입니다. 취업 지원 안내드립니다. 자세한 내용은 홈페이지 참조 바랍니다.",기관
